1	7.43743290963788
2	4.5805935294357765
3	4.5805935294357765
4	4.566189733448904
5	8.070125744284011
6	8.070125744284011
7	6.585974405017976
8	6.585974405017976
9	10.58091532664527
10	10.58091532664527
11	11.14299566264496
12	11.14299566264496
13	2.080696646498154
14	2.080696646498154
15	1.3263244085321697
16	1.3263244085321697
17	0.0
18	0.0
19	6.848442259594353
20	6.848442259594353
21	4.337669181480648
22	4.307029188144827
23	8.461832816445392
24	8.461832192239845
25	2.541694356043175
26	2.541694356043175
27	10.936181615934935
28	10.936181615934935
29	9.721874891098482
30	9.721874891098482
31	8.476747828461146
32	8.476747144972046
33	9.729182903426318
34	9.729182903426318
35	10.93337511199459
36	10.931627255025392
37	2.622776694552994
38	2.622776694552994
39	1.617324202330485
40	1.617324202330485
41	0.0
42	0.0
43	10.247336708273062
44	10.247336708273062
45	9.631623569864953
46	9.631252062259103
47	8.502320186310563
48	8.479740030611046
49	7.195176800011729
50	7.175513091678919
51	6.92868118049894
52	6.913650767653348
53	9.51071982308014
54	9.51071982308014
55	11.449930084196692
56	11.448651151849614
57	7.970885063258611
58	7.970885063258611
59	3.157528164761977
60	3.157528164761977
61	8.772986879813553
62	8.772866271850248
63	2.186053557325345
64	10.2961642465379
65	4.001225205370365
66	1.8642727376539763
67	5.572164469767306
68	8.846392668558302
69	8.967925871747093
70	9.1591867941375
71	9.538336711488023
72	7.433508534343681
73	4.504298270882659
74	9.631867060525018
75	10.247242056340342
76	7.718601773486868
77	6.527482770435294
78	8.49998517613545
79	11.160157143924575
80	7.898276417641498
81	8.144880646626813
82	7.93596767436914
83	9.004634467827914
84	4.182712569158186
85	5.792690616105705
86	5.470609291993516
87	9.969745726196747
88	3.372034591596492
89	6.741873268595445
90	10.291500132558339
91	5.644563201866132
92	2.622776694552994
93	9.684461413512299
94	8.177852573291485
95	7.595707693610199
96	7.580233425358069
97	7.947050963733037
98	0.0
99	10.335368052523622
100	7.968882164661697
101	8.04038304189774
102	7.609023064131643
103	7.704062261972243
104	8.171559751099542
105	7.8629821070729635
106	8.45794286446512
107	7.574915586266408
108	0.0
109	2.622776694552994
110	7.622411155295559
111	8.42768700424503
112	6.585503263277165
113	9.759692170166632
114	5.405677390420152
115	8.19735202188383
116	8.862209679954635
117	8.890968044120106
118	7.366476506595718
119	9.589409162660655
120	2.620506682081936
121	7.879669458363426
122	1.753026417593557
123	7.561315469357964
124	8.671724094172355
125	9.684053281210808
126	9.714045681282338
127	6.889934082897819
128	6.633478088646551
129	9.195670993980078
130	9.966999333261437
131	6.769665432785646
132	6.039843290745403
133	6.700436578995952
134	8.467124837987793
135	6.8697027374299084
136	10.314521367667728
137	0.9424342541578425
138	6.958076823618204
139	7.347851783719506
140	5.9532205953895625
141	8.730887213460933
142	8.751410182783719
143	9.7031486740231
144	5.9532205953895625
145	1.7393237843735412
146	7.019715326743824
147	9.462945785093565
148	5.99792788099982
149	3.372034591596492
150	6.0061905550468415
151	7.344676769949159
152	6.629272521144318
153	2.687201826291438
154	7.919596278452549
155	4.96407919257973
156	2.1728093562712316
157	3.250315032114893
158	9.622797678011903
159	7.870215748993715
160	2.169054723798208
161	7.450871977591686
162	7.172243137626314
163	8.9791252007783
164	7.04568000995241
165	7.6503999625815675
166	9.85367044534184
167	8.80791571543675
168	8.618363989199503
169	2.4512595460255873
170	6.5601605684153945
171	2.537294684582148
172	4.931786381152206
173	3.5122196818903864
174	10.947014530961098
175	5.889434268342535
176	9.05401867401783
177	5.362974242363773
178	6.221667784565595
179	7.627982642897293
180	10.049540830849182
181	10.120448503016975
182	0.0
183	9.448853981758464
184	9.490315773805543
185	7.7914080626792765
186	7.048541780172757
187	10.29439426561631
188	6.550679652280856
189	5.797070113265718
190	8.04754493415973
191	4.088694544211383
192	5.81222095357071
193	7.800991066462983
194	3.6993799545938826
195	6.105461525584691
196	3.946254015314524
197	3.176461402221123
198	3.877586367861168
199	6.406699013563152
200	7.661872240540998
201	6.174372667926671
202	6.174372667926671
203	6.174372667926671
204	6.174372667926671
205	6.174372667926671
206	6.531760483099585
207	10.124839921017315
208	7.365319111079517
209	6.153681633941893
210	7.898486675733845
211	7.811942600957354
212	6.6856051528648655
213	4.117415681299581
214	7.32618724291352
215	4.931786381152206
216	8.538680605763442
217	5.660862744699456
218	7.484889432276589
219	7.236516859818482
220	6.315039081978358
221	6.936379983771875
222	3.932949066778433
223	1.4841760786634466
224	7.958506054961309
225	5.6124302099131596
226	6.587684122667692
227	6.00134725478283
228	7.499434173984686
229	8.355868574628689
230	5.001359211858669
231	6.390750035896606
232	2.099920717383927
233	5.273222129553868
234	2.8493942357567534
235	5.673992915911777
236	10.70504213866718
237	7.138172191364979
238	5.107708739569341
239	5.499766077841516
240	6.6281573253919035
241	10.75291108047292
242	10.880691868573463
243	6.921460252569687
244	8.971380563772618
245	8.578686946000746
246	7.531710218058727
247	9.433596446530425
248	2.089779470040395
249	8.906645740736503
250	6.399325786859085
251	5.498524063519136
252	3.1939905865945457
253	4.966401010697512
254	9.262531894882663
255	7.177745712148517
256	6.620589555118941
257	8.362431415625005
258	5.893706963537051
259	2.087956567014721
260	1.8724250450684927
261	7.922198109402855
262	10.515593812600075
263	9.702203134602144
264	10.518351678173383
265	7.428591780106465
266	8.162733088122506
267	9.200074928389466
268	2.281271999004436
269	7.50729796854529
270	4.598320342502138
271	4.0042454330281485
272	6.694428698537655
273	7.423430497448194
274	9.06731230435901
275	9.304429871829447
276	5.3482179514846
277	3.4474044463998914
278	6.987104929930132
279	3.192871542941879
280	7.25223659280601
281	8.963750656828827
282	4.598320342502138
283	6.130035115913595
284	6.56474371917282
285	10.418053238170696
286	8.438731953685663
287	3.57000327092798
288	10.412206437968566
289	6.507411014675091
290	2.366188673711975
291	4.179235011516383
292	3.8581535588145086
293	1.6244090171512577
294	1.7484349468543634
295	1.4841760786634466
296	5.352368999384965
297	7.189286487220804
298	6.065161538543314
299	11.178588285888539
300	5.355419188523157
301	4.323540521910402
302	9.315615226568136
303	7.48931606732681
304	7.592719185586871
305	8.56529856256715
306	6.065161538543314
307	4.858384119613334
308	5.866404074554698
309	8.070408702231477
310	6.495747982661773
311	7.5734384854561325
312	5.22238050886244
313	6.315039081978358
314	4.984771525873755
315	9.027536693120274
316	5.609327186965415
317	6.315039081978358
318	9.815345875573914
319	5.481446294484368
320	10.324017230177201
321	9.623271935954591
322	7.079796347601104
323	9.124679299171099
324	10.079540015065831
325	8.233179128918959
326	6.600978544735215
327	6.619420900478431
328	3.637417443563705
329	6.138063366028808
330	8.11028612567619
331	9.331640406991866
332	9.168266385583355
333	6.978965819742075
334	8.572866592972268
335	6.978965819742075
336	7.4464597013518254
337	6.6281573253919035
338	6.832729823218907
339	7.390498208464254
340	5.370618733553387
341	11.146128422975535
342	5.2102301666211215
343	5.051748825888901
344	10.170520586439544
345	11.28106985370478
346	4.5895619757554025
347	3.9395903075718675
348	3.7745097020936553
349	3.9943453855507607
350	11.152145645840992
351	6.61668115027329
352	7.014695458677066
353	3.536246016288338
354	7.666266185812851
355	2.9171913967602108
356	4.6044238627489245
357	5.266361969641359
358	6.022026457827476
359	10.145411324667498
360	6.941679363385838
361	5.528723467447142
362	7.873320373710619
363	5.477324527472019
364	5.950800481698419
365	8.754051739870432
366	5.688910632584759
367	5.492005114934953
368	6.7833088388692495
369	5.643379541925863
370	7.89335213405779
371	7.663829748133665
372	8.281574048573336
373	10.54344815367194
374	7.962258589697758
375	6.232555054634911
376	6.51328854336439
377	5.459283330942627
378	6.196120549865229
379	10.726305970075055
380	5.644310390817742
381	0.0
382	5.585429807244506
383	5.479556933423872
384	5.842239927423975
385	5.554093405726286
386	5.451122616968997
387	5.487941183128861
388	8.447674549319876
389	6.269165807428817
390	5.663984813438579
391	5.567248237568841
392	5.541051509017366
393	5.475490175775136
394	6.0571715501972
395	5.528723467447142
396	5.52030332870135
397	5.528723467447142
398	5.459283330942627
399	7.776246578368804
400	5.552487182453524
401	1.982538879836177
402	5.274881744136976
403	6.852893361577425
404	5.473730737490049
405	6.051755281229788
406	7.671930232129279
407	7.29504078978277
408	6.305378040666955
409	7.594284768883709
410	6.569818229647267
411	0.0
412	0.0
413	0.0
414	7.139294503852306
415	6.429432448194983
416	6.702758706131558
417	6.037686511949228
418	5.926932831758203
419	8.968772316360997
420	6.091265448914027
421	6.507174830665509
422	6.935940858925259
423	11.0428009054421
424	10.231492509464239
425	7.163305975120383
426	6.173222698219787
427	7.540564954438212
428	1.6244090171512577
429	6.397369921047096
430	6.334206220994441
431	6.007826903692538
432	6.701814349503559
433	2.0877142388674894
434	6.913241207224871
435	5.69097446589579
436	6.674584241753362
437	10.62537230340484
438	4.958154727442344
439	5.259350045344045
440	6.803787178116883
441	7.676209837256377
442	8.68218830621644
443	9.653414389188427
